DATE,SOFR,SOFR30DAYAVG,SOFR90DAYAVG,SOFR180DAYAVG,SOFRINDEX
2018-04-02,,,,,1.0
2018-04-03,1.83,,,,1.00005
2018-04-04,1.74,,,,1.00010084
2018-04-05,1.75,,,,1.00014917
2018-04-06,1.75,,,,1.00019779
2018-04-09,1.75,,,,1.00034365
2018-04-10,1.75,,,,1.00039228
2018-04-11,1.76,,,,1.00044091
2018-04-12,1.73,,,,1.00048982
2018-04-13,1.72,,,,1.0005379
2018-04-16,1.77,,,,1.00068131
2018-04-17,1.76,,,,1.00073051
2018-04-18,1.75,,,,1.00077944
2018-04-19,1.73,,,,1.00082809
2018-04-20,1.72,,,,1.00087618
2018-04-23,1.7,,,,1.00101964
2018-04-24,1.71,,,,1.00106691
2018-04-25,1.71,,,,1.00111446
2018-04-26,1.72,,,,1.00116201
2018-04-27,1.72,,,,1.00120985
2018-04-30,1.77,,,,1.00135335
2018-05-01,1.76,,,,1.00140259
2018-05-02,1.75,1.74185,,,1.00145155
2018-05-03,1.74,1.74019,,,1.00150023
2018-05-04,1.72,1.73718,,,1.00154863
2018-05-07,1.71,1.73451,,,1.00169219
2018-05-08,1.72,1.73318,,,1.00173977
2018-05-09,1.72,1.73217,,,1.00178763
2018-05-10,1.73,1.73117,,,1.00183549
2018-05-11,1.73,1.73051,,,1.00188364
2018-05-14,1.75,1.72984,,,1.00202807
2018-05-15,1.79,1.73084,,,1.00207678
2018-05-16,1.75,1.73318,,,1.00212661
2018-05-17,1.74,1.73251,,,1.00217532
2018-05-18,1.73,1.73184,,,1.00222376
2018-05-21,1.69,1.7315,,,1.00236825
2018-05-22,1.65,1.73051,,,1.00241531
2018-05-23,1.67,1.72817,,,1.00246125
2018-05-24,1.74,1.72717,,,1.00250775
2018-05-25,1.73,1.72817,,,1.00255621
2018-05-29,1.72,1.72983,,,1.00274892
2018-05-30,1.72,1.72983,,,1.00279683
2018-05-31,1.81,1.72816,,,1.00284474
2018-06-01,1.81,1.72983,,,1.00289516
2018-06-04,1.8,1.73717,,,1.00304643
2018-06-05,1.75,1.73984,,,1.00309658
2018-06-06,1.73,1.74084,,,1.00314535
2018-06-07,1.71,1.74151,,,1.00319355
2018-06-08,1.69,1.74118,,,1.0032412
2018-06-11,1.69,1.7375,,,1.00338249
2018-06-12,1.67,1.73617,,,1.0034296
2018-06-13,1.71,1.73417,,,1.00347615
2018-06-14,1.9,1.73283,,,1.00352381
2018-06-15,1.91,1.7365,,,1.00357677
2018-06-18,1.9,1.75352,,,1.00373651
2018-06-19,1.88,1.7592,,,1.00378949
2018-06-20,1.87,1.76421,,,1.00384191
2018-06-21,1.87,1.77022,,,1.00389405
2018-06-22,1.92,1.77756,,,1.0039462
2018-06-25,1.91,1.79826,,,1.00410683
2018-06-26,1.9,1.80427,,,1.0041601
2018-06-27,1.9,1.80995,,,1.0042131
2018-06-28,1.93,1.81562,,,1.0042661
2018-06-29,2.12,1.82263,,,1.00431994
2018-07-02,2.04,1.85668,1.77886,,1.00449737
2018-07-03,2.0,1.86436,1.7812,,1.00455429
2018-07-05,1.97,1.87737,1.78689,,1.00466591
2018-07-06,1.93,1.88472,1.78935,,1.00472088
2018-07-09,1.89,1.90675,1.79537,,1.00488248
2018-07-10,1.89,1.91343,1.79694,,1.00493523
2018-07-11,1.89,1.9201,1.79839,,1.00498799
2018-07-12,1.9,1.92678,1.80017,,1.00504075
2018-07-13,1.9,1.93446,1.80218,,1.0050938
2018-07-16,1.95,1.94046,1.80765,,1.00525294
2018-07-17,1.92,1.9418,1.80977,,1.00530739
2018-07-18,1.9,1.94214,1.81167,,1.00536101
2018-07-19,1.9,1.94214,1.81356,,1.00541407
2018-07-20,1.88,1.94281,1.81558,,1.00546713
2018-07-23,1.87,1.94213,1.82115,,1.00562465
2018-07-24,1.9,1.94047,1.82294,,1.00567689
2018-07-25,1.87,1.9398,1.82506,,1.00572997
2018-07-26,1.9,1.93847,1.82673,,1.00578221
2018-07-27,1.88,1.93847,1.82875,,1.00583529
2018-07-30,1.88,1.92811,1.83354,,1.00599287
2018-07-31,1.93,1.92011,1.83488,,1.00604541
2018-08-01,1.88,1.91376,1.83689,,1.00609934
2018-08-02,1.91,1.90842,1.83845,,1.00615188
2018-08-03,1.86,1.90542,1.84058,,1.00620527
2018-08-06,1.86,1.89474,1.84537,,1.00636123
2018-08-07,1.87,1.8924,1.84694,,1.00641322
2018-08-08,1.88,1.8904,1.84861,,1.0064655
2018-08-09,1.91,1.89006,1.85028,,1.00651806
2018-08-10,1.9,1.89073,1.8523,,1.00657146
2018-08-13,1.91,1.89106,1.85776,,1.00673084
2018-08-14,1.93,1.8914,1.8591,,1.00678425
2018-08-15,1.98,1.8924,1.86111,,1.00683822
2018-08-16,1.99,1.8934,1.86379,,1.0068936
2018-08-17,1.9,1.89574,1.86669,,1.00694926
2018-08-20,1.9,1.8964,1.87283,,1.00710869
2018-08-21,1.9,1.89708,1.87562,,1.00716184
2018-08-22,1.9,1.89774,1.87819,,1.007215
2018-08-23,1.94,1.89874,1.87998,,1.00726816
2018-08-24,1.95,1.90008,1.88232,,1.00732244
2018-08-27,1.95,1.90675,1.88969,,1.00748613
2018-08-28,1.95,1.90909,1.89226,,1.0075407
2018-08-29,1.93,1.91143,1.89482,,1.00759528
2018-08-30,1.93,1.9131,1.89616,,1.0076493
2018-08-31,1.97,1.9131,1.89751,,1.00770332
2018-09-04,1.95,1.92544,1.90542,,1.00792389
2018-09-05,1.95,1.92844,1.90788,,1.00797849
2018-09-06,1.94,1.93145,1.91056,,1.00803309
2018-09-07,1.94,1.93379,1.91335,,1.00808741
2018-09-10,1.94,1.93812,1.92172,,1.00825038
2018-09-11,1.94,1.93946,1.92474,,1.00830472
2018-09-12,1.94,1.9408,1.92731,,1.00835905
2018-09-13,1.94,1.9418,1.92775,,1.00841339
2018-09-14,1.95,1.94213,1.92809,,1.00846773
2018-09-17,2.0,1.94146,1.92954,,1.00863161
2018-09-18,1.94,1.9448,1.93088,,1.00868764
2018-09-19,1.92,1.94614,1.93166,,1.008742
2018-09-20,1.92,1.94681,1.93222,,1.0087958
2018-09-21,1.92,1.94747,1.93222,,1.0088496
2018-09-24,1.95,1.94647,1.93233,,1.00901102
2018-09-25,1.93,1.94647,1.93289,,1.00906567
2018-09-26,1.92,1.9458,1.93322,,1.00911977
2018-09-27,2.16,1.9448,1.93311,,1.00917359
2018-09-28,2.25,1.95181,1.93356,,1.00923414
2018-10-01,2.22,1.98253,1.9388,1.86432,1.00942337
2018-10-02,2.2,1.99088,1.94126,1.86701,1.00948562
2018-10-03,2.2,1.99856,1.94349,1.86953,1.00954731
2018-10-04,2.18,2.00624,1.94606,1.87206,1.00960901
2018-10-05,2.16,2.01392,1.94886,1.87447,1.00967014
2018-10-09,2.15,2.04295,1.96001,1.88361,1.00991246
2018-10-10,2.15,2.04996,1.96292,1.88596,1.00997278
2018-10-11,2.17,2.05697,1.96571,1.88837,1.0100331
2018-10-12,2.18,2.06465,1.96872,1.8909,1.01009398
2018-10-15,2.21,2.08835,1.97754,1.89813,1.01027748
2018-10-16,2.18,2.09704,1.98078,1.90071,1.0103395
2018-10-17,2.18,2.10472,1.9839,1.90323,1.01040068
2018-10-18,2.19,2.11073,1.98703,1.90581,1.01046187
2018-10-19,2.19,2.11908,1.99049,1.90845,1.01052334
2018-10-22,2.18,2.14612,2.00099,1.91652,1.01070776
2018-10-23,2.17,2.1548,2.00411,1.91916,1.01076896
2018-10-24,2.18,2.16315,2.00746,1.92168,1.01082989
2018-10-25,2.19,2.17083,2.01059,1.92426,1.0108911
2018-10-26,2.19,2.17951,2.01405,1.9269,1.01095259
2018-10-29,2.18,2.18752,2.02444,1.9343,1.01113709
2018-10-30,2.18,2.18519,2.02723,1.93671,1.01119832
2018-10-31,2.22,2.18285,2.03058,1.93918,1.01125956
2018-11-01,2.22,2.18285,2.03404,1.94199,1.01132192
2018-11-02,2.25,2.18352,2.03806,1.94479,1.01138428
2018-11-05,2.24,2.19053,2.05112,1.95377,1.01157392
2018-11-06,2.22,2.19321,2.05526,1.95668,1.01163686
2018-11-07,2.18,2.19522,2.05905,1.95943,1.01169924
2018-11-08,2.21,2.19589,2.06207,1.96196,1.01176051
2018-11-09,2.2,2.19789,2.06553,1.96465,1.01182262
2018-11-13,2.2,2.20188,2.07848,1.97463,1.01206995
2018-11-14,2.2,2.20255,2.08094,1.97721,1.0121318
2018-11-15,2.28,2.20222,2.08328,1.97985,1.01219365
2018-11-16,2.26,2.20556,2.08753,1.98293,1.01225776
2018-11-19,2.24,2.2129,2.09959,1.99253,1.0124484
2018-11-20,2.2,2.21457,2.10338,1.99572,1.0125114
2018-11-21,2.18,2.21491,2.10673,1.99831,1.01257327
2018-11-23,2.23,2.21523,2.11198,2.00336,1.01269591
2018-11-26,2.2,2.21957,2.12136,2.01183,1.0128841
2018-11-27,2.19,2.21991,2.12416,2.01452,1.012946
2018-11-28,2.19,2.21991,2.12706,2.01665,1.01300762
2018-11-29,2.24,2.22024,2.12996,2.01879,1.01306925
2018-11-30,2.28,2.22225,2.13298,2.0212,1.01313228
2018-12-03,2.23,2.22725,2.14337,2.0295,1.01332478
2018-12-04,2.27,2.22659,2.1465,2.03231,1.01338755
2018-12-06,2.34,2.22825,2.15376,2.03871,1.01351535
2018-12-07,2.3,2.23226,2.15823,2.04235,1.01358122
2018-12-10,2.22,2.24261,2.17029,2.05273,1.01377549
2018-12-11,2.19,2.24329,2.17342,2.0556,1.01383801
2018-12-12,2.2,2.24296,2.17621,2.05722,1.01389968
2018-12-13,2.21,2.24296,2.17911,2.05885,1.01396165
2018-12-14,2.21,2.24329,2.18202,2.06054,1.01402389
2018-12-17,2.31,2.23961,2.19017,2.06581,1.01421064
2018-12-18,2.32,2.24129,2.1943,2.06828,1.01427572
2018-12-19,2.3,2.24329,2.19877,2.07081,1.01434108
2018-12-20,2.41,2.2453,2.20302,2.07294,1.01440589
2018-12-21,2.4,2.25231,2.20849,2.07569,1.0144738
2018-12-24,2.41,2.27268,2.22424,2.08394,1.01467669
2018-12-26,2.44,2.2847,2.23508,2.0895,1.01481255
